
encoding train: 0it [00:00, ?it/s]Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
encoding train: 0it [00:03, ?it/s, docs=1, tokens=167]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1785, tokens=358772]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1786, tokens=358893]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1787, tokens=359054]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1788, tokens=359285]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1789, tokens=359440]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1790, tokens=359596]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1791, tokens=359909]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1792, tokens=360121]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1793, tokens=360295]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1794, tokens=360523]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1795, tokens=360774]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1796, tokens=360960]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1797, tokens=361187]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1798, tokens=361353]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1799, tokens=361576]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1800, tokens=361838]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1801, tokens=361968]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1802, tokens=362238]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1803, tokens=362376]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1804, tokens=362603]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1805, tokens=362811]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1806, tokens=363075]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1807, tokens=363377]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1808, tokens=363508]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1809, tokens=363795]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1810, tokens=364064]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1811, tokens=364285]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1812, tokens=364482]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1813, tokens=364680]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1814, tokens=364863]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1815, tokens=365075]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1816, tokens=365280]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1817, tokens=365462]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1818, tokens=365668]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1819, tokens=365885]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1820, tokens=366022]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1821, tokens=366240]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1822, tokens=366459]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1823, tokens=366767]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1824, tokens=366922]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1825, tokens=367166]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1826, tokens=367387]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1827, tokens=367540]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1828, tokens=367790]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1829, tokens=367930]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1830, tokens=368160]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1831, tokens=368345]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1832, tokens=368535]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1833, tokens=368747]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1834, tokens=368958]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1835, tokens=369093]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1836, tokens=369300]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1837, tokens=369478]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1838, tokens=369668]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1839, tokens=369953]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1840, tokens=370150]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1841, tokens=370371]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1842, tokens=370518]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1843, tokens=370774]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1844, tokens=371005]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1845, tokens=371235]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1846, tokens=371386]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1847, tokens=371652]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1848, tokens=371866]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1849, tokens=372069]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1850, tokens=372238]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1851, tokens=372468]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1852, tokens=372633]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1853, tokens=372844]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1854, tokens=373017]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1855, tokens=373246]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1856, tokens=373458]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1857, tokens=373631]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1858, tokens=373859]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1859, tokens=374104]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1860, tokens=374320]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1861, tokens=374524]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1862, tokens=374707]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1863, tokens=374884]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1864, tokens=375103]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1865, tokens=375416]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1866, tokens=375670]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1867, tokens=375839]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1868, tokens=376027]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1869, tokens=376238]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1870, tokens=376412]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1871, tokens=376647]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1872, tokens=376848]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1873, tokens=377038]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1874, tokens=377270]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1875, tokens=377434]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1876, tokens=377644]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1877, tokens=377818]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1878, tokens=378001]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1879, tokens=378165]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1880, tokens=378377]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1881, tokens=378464]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1882, tokens=378664]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1883, tokens=378857]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1884, tokens=379169]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1885, tokens=379326]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1886, tokens=379525]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1887, tokens=379708]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1888, tokens=379873]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1889, tokens=380045]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1890, tokens=380231]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1891, tokens=380456]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1892, tokens=380623]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1893, tokens=380834]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1894, tokens=380996]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1895, tokens=381208]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1896, tokens=381411]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1897, tokens=381578]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1898, tokens=381748]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1899, tokens=381995]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1900, tokens=382191]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1901, tokens=382419]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1902, tokens=382642]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1903, tokens=382869]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1904, tokens=383059]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1905, tokens=383291]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1906, tokens=383477]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1907, tokens=383672]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1908, tokens=383832]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1909, tokens=384038]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1910, tokens=384272]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1911, tokens=384462]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1912, tokens=384659]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1913, tokens=384800]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1914, tokens=384979]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1915, tokens=385195]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1916, tokens=385407]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1917, tokens=385609]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1918, tokens=385824]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1919, tokens=386056]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1920, tokens=386217]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1921, tokens=386581]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1922, tokens=386776]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1923, tokens=386952]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1924, tokens=387139]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1925, tokens=387375]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1926, tokens=387604]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1927, tokens=387914]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1928, tokens=388032]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1929, tokens=388249]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1930, tokens=388381]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1931, tokens=388557]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1932, tokens=388758]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1933, tokens=388879]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1934, tokens=389114]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1935, tokens=389289]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1936, tokens=389518]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1937, tokens=389703]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1938, tokens=389837]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1939, tokens=390015]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1940, tokens=390271]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1941, tokens=390434]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1942, tokens=390645]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1943, tokens=390918]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1944, tokens=391158]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1945, tokens=391276]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1946, tokens=391457]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1947, tokens=391601]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1948, tokens=391878]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1949, tokens=392112]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1950, tokens=392349]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1951, tokens=392502]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1952, tokens=392709]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1953, tokens=392965]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1954, tokens=393133]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1955, tokens=393366]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1956, tokens=393594]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1957, tokens=393721]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1958, tokens=393940]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1959, tokens=394123]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1960, tokens=394333]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1961, tokens=394517]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1962, tokens=394678]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1963, tokens=394861]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1964, tokens=395099]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1965, tokens=395358]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1966, tokens=395528]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1967, tokens=395680]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1968, tokens=395897]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1969, tokens=396089]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1970, tokens=396294]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1971, tokens=396564]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1972, tokens=396761]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1973, tokens=396986]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1974, tokens=397225]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1975, tokens=397439]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1976, tokens=397637]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1977, tokens=397814]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1978, tokens=398012]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1979, tokens=398100]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1980, tokens=398233]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1981, tokens=398467]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1982, tokens=398716]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1983, tokens=398840]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1984, tokens=398997]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1985, tokens=399216]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1986, tokens=399428]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1987, tokens=4e+5]  
encoding validation: 1721it [00:00, 2991.82it/s, docs=1988, tokens=4e+5]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1989, tokens=4e+5]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1990, tokens=4e+5]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1991, tokens=4e+5]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1992, tokens=4e+5]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1993, tokens=400681]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1994, tokens=400891]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1995, tokens=401114]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1996, tokens=401297]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1997, tokens=401488]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1998, tokens=401702]
encoding validation: 1721it [00:00, 2991.82it/s, docs=1999, tokens=401921]
encoding validation: 1721it [00:00, 2991.82it/s, docs=2000, tokens=402158]
encoding validation: 2000it [00:00, 2466.00it/s, docs=2000, tokens=402158]

Traceback (most recent call last):

  File "<frozen runpy>", line 198, in _run_module_as_main

  File "<frozen runpy>", line 88, in _run_code

  File "C:\Users\josep\OneDrive\Documents\GitHub\TrainingDynamicsCode\experiment\src\tinystories_xpu\telemetry.py", line 173, in <module>

    main()

    ~~~~^^

  File "C:\Users\josep\OneDrive\Documents\GitHub\TrainingDynamicsCode\experiment\src\tinystories_xpu\telemetry.py", line 169, in main

    derive_metrics(args.run_dir)

    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^

  File "C:\Users\josep\OneDrive\Documents\GitHub\TrainingDynamicsCode\experiment\src\tinystories_xpu\telemetry.py", line 32, in derive_metrics

    raise FileNotFoundError(f"Missing metrics file: {metrics_path}")

FileNotFoundError: Missing metrics file: C:\Users\josep\OneDrive\Documents\GitHub\TrainingDynamicsCode\experiment\runs\followup_cpu_rapid_20m\metrics_all.csv

Traceback (most recent call last):

  File "<frozen runpy>", line 198, in _run_module_as_main

  File "<frozen runpy>", line 88, in _run_code

  File "C:\Users\josep\OneDrive\Documents\GitHub\TrainingDynamicsCode\experiment\src\tinystories_xpu\analyze.py", line 213, in <module>

    main()

    ~~~~^^

  File "C:\Users\josep\OneDrive\Documents\GitHub\TrainingDynamicsCode\experiment\src\tinystories_xpu\analyze.py", line 209, in main

    analyze(args.run_dir)

    ~~~~~~~^^^^^^^^^^^^^^
